id,code,name,keywords
TCMS000444,B02.07.03.03.,热在气分证,
TCMS000445,B02.07.03.03.01,热炽气分证,热入气分证
TCMS000446,B02.07.03.03.02,热扰胸膈证,
TCMS000447,B02.07.03.03.02.01,热郁胸膈证,
TCMS000448,B02.07.03.03.02.02,热灼胸膈证,
TCMS000449,B02.07.03.03.02.03,热实结胸证,
TCMS000450,B02.07.03.03.03,热邪壅肺证,邪热壅肺证
TCMS000451,B02.07.03.03.04,热犯肺胃证,肺胃热炽证；肺胃实热证
TCMS000452,B02.07.03.03.05,热郁胆腑证,邪热干胆证
TCMS000453,B02.07.03.03.06,热炽腑实证,腑实热结证
TCMS000454,B02.07.03.03.07,热结肠燥证,
TCMS000455,B02.07.03.04.,热在营血证,
TCMS000456,B02.07.03.04.01,热入营分证,
TCMS000457,B02.07.03.04.01.01,热伏营分证,
TCMS000458,B02.07.03.04.01.02,热入心营证,热在心营证
TCMS000459,B02.07.03.04.01.03,热闭心神证,
TCMS000460,B02.07.03.04.02,热入营血证,热灼营血证
TCMS000461,B02.07.03.04.03,热入血分证,热炽血分证；热在血分证
TCMS000462,B02.07.03.04.03.01,热盛血瘀证,热结血瘀证
TCMS000463,B02.07.03.04.03.02,热盛动血证,热盛迫血证
TCMS000464,B02.07.03.04.03.02.01,热盛伤络证,
TCMS000465,B02.07.03.04.03.02.02,热伤肺络证,
TCMS000466,B02.07.03.04.03.03,热结下焦证,下焦热结证
TCMS000467,B02.07.03.04.03.03.01,热与血结证,热入血结证
TCMS000468,B02.07.03.04.03.03.02,热结血室证,热入胞宫证
TCMS000469,B02.07.03.05.,热盛伤阴证,火热伤阴证
TCMS000470,B02.07.03.05.01,热盛伤津证,热伤津液证；火热伤津证；热盛津枯证；热盛耗液证
TCMS000471,B02.07.03.05.01.01,热伤肺津证,肺热津伤证
TCMS000472,B02.07.03.05.02,热极伤阴证,邪热伤阴证；高热伤阴证
TCMS000473,B02.07.03.05.02.01,热伤营阴证,热灼营阴证
TCMS000474,B02.07.03.05.02.02,郁火伤阴证,
TCMS000475,B02.07.03.05.02.03,火盛伤阴证,
TCMS000476,B02.07.03.05.02.04,热伤肾阴证,
TCMS000477,B02.07.03.05.02.05,热灼真阴证,
TCMS000478,B02.07.03.06.,热邪留恋证,邪热留恋证
TCMS000479,B02.07.03.06.01,热留阴分证,热伏阴分证
TCMS000480,B02.07.03.06.02,邪热未清证,
TCMS000481,B02.08.,毒证类,
TCMS000482,B02.08.01.,毒邪证,毒邪侵袭证
TCMS000483,B02.08.01.01.,邪毒在表证,
TCMS000484,B02.08.01.01.01,毒蕴肌肤证,毒滞肌肤证
TCMS000485,B02.08.01.01.02,毒邪流窜证,
TCMS000486,B02.08.01.01.03,毒盛酿脓证,
TCMS000487,B02.08.01.01.04,毒盛肉腐证,毒蕴溃烂证；蕴毒腐溃证
TCMS000488,B02.08.01.01.05,毒腐肌骨证,
TCMS000489,B02.08.01.02.,邪毒内扰证,邪毒炽盛证
TCMS000490,B02.08.01.02.01,毒窜经络证,
TCMS000491,B02.08.01.02.01.01,毒邪内攻证,
TCMS000492,B02.08.01.02.01.02,毒邪内闭证,
TCMS000493,B02.08.01.02.02,毒侵肺卫证,
TCMS000494,B02.08.01.02.03,毒壅气分证,
TCMS000495,B02.08.01.02.04,毒燔气营证,毒入气营证；毒在气营证；毒燔气血证
TCMS000496,B02.08.01.02.05,毒入营血证,毒入血分证
TCMS000497,B02.08.01.03.,正虚毒留证,
TCMS000498,B02.08.01.03.01,正虚毒炽证,
TCMS000499,B02.08.01.03.02,正虚毒结证,
TCMS000500,B02.08.01.03.03,正虚毒陷证,邪毒内陷证
TCMS000501,B02.08.01.03.04.,正虚毒恋证,体虚毒恋证
TCMS000502,B02.08.01.03.04.01,余毒凝滞证,
TCMS000503,B02.08.01.03.04.02.,余毒攻窜证,
TCMS000504,B02.08.01.03.04.03,余毒伤阴证,
TCMS000505,B02.08.02.,风毒证,
TCMS000506,B02.08.02.01,风毒犯表证,
TCMS000507,B02.08.02.01.01,风毒蕴肤证,肌肤风毒证
TCMS000508,B02.08.02.01.02,风毒在表证,
TCMS000509,B02.08.02.01.03,风毒入络证,风毒入脉证
TCMS000510,B02.08.02.02,风毒入督证,
TCMS000511,B02.08.02.03,风毒入里证,风毒炽盛证
TCMS000512,B02.08.03.,寒毒证,
TCMS000513,B02.08.03.01,寒毒湿浊互结证,寒毒湿浊下注证
TCMS000514,B02.08.03.02,寒毒瘀阻证,瘀血寒毒证
TCMS000515,B02.08.03.03,寒毒内闭证,
TCMS000516,B02.08.04.,湿毒证,
TCMS000517,B02.08.04.01,湿毒侵淫证,湿毒浸淫证
TCMS000518,B02.08.04.02,湿毒蕴肤证,肌肤湿毒证；湿毒蕴结肌肤证
TCMS000519,B02.08.04.03,湿毒蕴结证,
TCMS000520,B02.08.04.04,湿毒化火证,
TCMS000521,B02.08.04.05,湿毒中阻证,
TCMS000522,B02.08.04.06,湿毒下注证,
TCMS000523,B02.08.05.,水毒证,
TCMS000524,B02.08.05.01,水毒内郁证,
TCMS000525,B02.08.05.02,水毒上攻证,水毒上扰证
TCMS000526,B02.08.05.03,水毒凌心犯肺证,
TCMS000527,B02.08.05.04,水毒内闭证,
TCMS000528,B02.08.06.,燥毒证,
TCMS000529,B02.08.06.01,燥毒伤阴证,
TCMS000530,B02.08.06.02,燥毒痹阻证,
TCMS000531,B02.08.06.03,燥毒阻络证,
TCMS000532,B02.08.07.,火毒证,热毒证；温毒证
TCMS000533,B02.08.07.01.,火毒外袭证,
TCMS000534,B02.08.07.01.01,火毒袭表证,热毒袭表证；温毒袭表证；温毒在表证
TCMS000535,B02.08.07.01.02,火毒蕴肤证,热毒蕴肤证；肌肤热毒证；热毒蕴结肌肤证；火毒蕴结肌肤证
TCMS000536,B02.08.07.01.03,火毒流窜证,
TCMS000537,B02.08.07.01.04,火毒入络证,热毒入络证
TCMS000538,B02.08.07.01.05,火毒窜络证,热毒窜络证
TCMS000539,B02.08.07.02.,火热邪毒壅盛证,火毒壅盛证；热毒壅盛证
TCMS000540,B02.08.07.02.01,热毒壅结证,热毒壅滞证；热毒蕴结证
TCMS000541,B02.08.07.02.02,热毒炽盛证,温毒炽盛证
TCMS000542,B02.08.07.02.03,火毒炽盛证,
TCMS000543,B02.08.07.02.04,火毒壅滞证,
TCMS000544,B02.08.07.02.05,火毒蕴结证,火毒壅结证
TCMS000545,B02.08.07.02.06,火毒凝结证,热毒凝结证
TCMS000546,B02.08.07.02.07,热郁成痈证,火毒郁结证
TCMS000547,B02.08.07.02.08,热毒酿脓证,热盛酿脓证
TCMS000548,B02.08.07.02.09,热盛肉腐证,
TCMS000549,B02.08.07.02.10,火毒困结证,
TCMS000550,B02.08.07.03.,火毒内攻证,热毒内攻证
TCMS000551,B02.08.07.03.01,火毒内蕴证,热毒内蕴证；疫毒内蕴证
TCMS000552,B02.08.07.03.02.,火毒内传证,
TCMS000553,B02.08.07.03.02.01,火毒传肺证,热毒传肺证
TCMS000554,B02.08.07.03.02.02,火毒传心证,热毒传心证；热毒冲心证；热毒攻心证
TCMS000555,B02.08.07.03.02.03,火毒传脾证,热毒传脾证
TCMS000556,B02.08.07.03.02.04,火毒传肝证,热毒传肝证
TCMS000557,B02.08.07.03.02.05,火毒传肾证,热毒传肾证
TCMS000558,B02.08.07.03.03,火毒内闭证,热毒内闭证
TCMS000559,B02.08.07.03.03.01,火毒闭肺证,热毒闭肺证；疫毒闭肺证
TCMS000560,B02.08.07.03.03.02,火热毒邪淤肝证,热毒淤肝证；热毒瘀肝证
TCMS000561,B02.08.07.03.04,火毒入营血证,热毒入营血证；火毒炽盛，热入营血证
TCMS000562,B02.08.07.03.04.01,火毒入营证,热毒入营证；疫毒入营证
TCMS000563,B02.08.07.03.04.02,火毒陷营证,热毒陷营证
TCMS000564,B02.08.07.03.04.03,火毒迫血证,热毒伤血证
TCMS000565,B02.08.07.03.05,火毒内陷证,热毒内陷证
TCMS000566,B02.08.07.03.05.01,火陷证,
TCMS000567,B02.08.07.03.05.02,干陷证,
TCMS000568,B02.08.07.03.05.03,虚陷证,
TCMS000569,B02.08.07.04.,火毒上攻证,热毒上攻证；热毒上犯证
TCMS000570,B02.08.07.04.01,热毒壅聚头面证,
TCMS000571,B02.08.07.04.02,热毒攻目证,火热灼目证；热邪侵目证
TCMS000572,B02.08.07.04.03,火毒攻目证,热毒犯眼证
TCMS000573,B02.08.07.04.04,火毒犯耳证,毒火犯耳证；热毒犯耳证
TCMS000574,B02.08.07.04.05,火毒犯鼻证,
TCMS000575,B02.08.07.04.06,火毒攻喉证,热毒攻喉证
TCMS000576,B02.08.07.04.07,火毒攻口证,火毒攻唇证
TCMS000577,B02.08.07.04.08,火毒攻舌证,热毒攻舌证
TCMS000578,B02.08.07.05.,火毒犯下证,热毒下犯证
TCMS000579,B02.08.07.05.01,热毒蕴结大肠证,热蕴大肠证；热毒蕴肠证
TCMS000580,B02.08.07.05.02,肛门热毒证,
TCMS000581,B02.08.07.05.03,火毒犯阴证,
TCMS000582,B02.08.07.06,火毒伤阴证,火毒伤津证
TCMS000583,B02.08.07.06.01,热毒伤阴证,热毒伤津证
TCMS000584,B02.08.08.,脓毒证,
TCMS000585,B02.08.08.01,脓毒蕴积证,
TCMS000586,B02.08.08.02,脓毒蚀骨证,
TCMS000587,B02.08.08.03,脓毒犯脏证,
TCMS000588,B02.08.08.04,正虚脓毒证,
TCMS000589,B02.08.09.,疫毒证,
TCMS000590,B02.08.09.01.,疫毒侵袭证,
TCMS000591,B02.08.09.01.01,疫毒引睾窜腹证,毒窜睾腹证；邪毒引睾窜腹证；邪毒引窜睾腹证
TCMS000592,B02.08.09.01.02,疫毒熏蒸证,
TCMS000593,B02.08.09.01.03,疫毒攻目证,
TCMS000594,B02.08.09.01.04,疫毒攻喉证,
TCMS000595,B02.08.09.01.05,疫毒发黄证,
TCMS000596,B02.08.09.01.06,温毒下注证,瘟毒下注证
TCMS000597,B02.08.09.01.07,疫毒伤络证,疫热伤络证
TCMS000598,B02.08.09.02.,疫毒内闭证,
TCMS000599,B02.08.09.02.01,温毒内闭证,
TCMS000600,B02.08.09.02.02,疹毒内陷厥阴证,毒陷厥阴证
TCMS000601,B02.08.09.02.03,毒陷心肝证,邪毒内陷心肝证
TCMS000602,B02.08.09.03.,其他疫毒证,
TCMS000603,B02.08.09.03.01,痧毒痹阻证,
TCMS000604,B02.08.09.03.02,痧毒上攻证,麻毒上攻证
TCMS000605,B02.08.09.03.03,痧毒闭肺证,
TCMS000606,B02.08.09.03.04,痧毒绞肠证,
TCMS000607,B02.08.09.03.05,痧毒冲心证,麻毒冲心证
TCMS000608,B02.08.09.03.06,麻毒陷肺证,麻毒闭肺证
TCMS000609,B02.08.09.03.07,疠毒壅肺证,疠毒壅肺，气郁血瘀证
TCMS000610,B02.08.09.03.08,疠陷心肝证,疠犯心肝，闭窍动风证
TCMS000611,B02.08.10.,药毒证,
TCMS000612,B02.08.10.01,药毒伤胃证,
TCMS000613,B02.08.10.02,药毒伤胎证,
TCMS000614,B02.08.10.03,药毒内陷证,药毒内攻证
TCMS000615,B02.08.11.,食毒证,
TCMS000616,B02.08.11.01,食毒伤胃证,
TCMS000617,B02.08.11.02,食毒蕴肤证,
TCMS000618,B02.08.11.03,食毒痹阻经络证,
TCMS000619,B02.08.11.04,食毒伤胎证,食毒动胎证
TCMS000620,B02.08.11.05,食毒内陷证,
TCMS000621,B02.08.12.,胎毒证,
TCMS000622,B02.08.12.01,先天遗毒证,
TCMS000623,B02.08.12.02,胎毒蕴肤证,胎火蕴毒证
TCMS000624,B02.08.12.03,胎毒蕴热证,胎毒蕴结证
TCMS000625,B02.08.13.,虫毒证,
TCMS000626,B02.08.13.01.,虫毒侵袭肌肤证,肌肤虫毒证
TCMS000627,B02.08.13.01.01,虫毒袭肤证,
TCMS000628,B02.08.13.01.02,虫毒蕴肤证,虫毒结肤证
TCMS000629,B02.08.13.01.03,虫毒风热结肤证,
TCMS000630,B02.08.13.01.04,虫毒湿热结肤证,
TCMS000631,B02.08.13.02,虫毒结聚证,
TCMS000632,B02.08.13.02.01,虫毒侵肺证,虫毒犯肺证
TCMS000633,B02.08.13.02.02,蛊毒侵肺证,
TCMS000634,B02.08.13.02.03,虫毒内陷证,
TCMS000635,B02.08.14.,蛇毒证,
TCMS000636,B02.08.14.01,蛇毒上攻证,
TCMS000637,B02.08.14.01.01,蛇咬伤风毒证,
TCMS000638,B02.08.14.01.02,蛇咬伤火毒证,
TCMS000639,B02.08.14.01.03,蛇咬伤风火毒证,
TCMS000640,B02.08.14.02,蛇毒内攻证,
TCMS000641,B02.08.14.02.01,蛇毒内陷证,
TCMS000642,B02.09.,痰饮证类,
TCMS000643,B02.09.01.,痰气证,痰气交阻证
TCMS000644,B02.09.01.01,痰气互结证,气滞痰结证；气郁痰结证
TCMS000645,B02.09.01.02,痰气郁结证,气滞痰郁证
TCMS000646,B02.09.01.03,痰阻气逆证,痰气上逆证
TCMS000647,B02.09.01.04,痰气阻膈证,
TCMS000648,B02.09.01.05,痰气凝结证,
TCMS000649,B02.09.01.06,痰气壅实证,
TCMS000650,B02.09.02.,痰饮证,
TCMS000651,B02.09.02.01.,痰饮内停证,
TCMS000652,B02.09.02.01.01,痰饮内盛证,
TCMS000653,B02.09.02.01.02,痰饮内阻证,
TCMS000654,B02.09.02.01.03,痰饮上逆证,
TCMS000655,B02.09.02.01.04,痰饮阻肺证,
TCMS000656,B02.09.02.01.05,痰饮留膈证,
TCMS000657,B02.09.02.01.06,痰饮停胃证,
TCMS000658,B02.09.02.01.07,痰饮留腹证,
TCMS000659,B02.09.02.02.,水饮内停证,水饮内扰证
TCMS000660,B02.09.02.02.01,饮停中耳证,
TCMS000661,B02.09.02.02.02,饮邪上犯证,
TCMS000662,B02.09.02.02.03,饮溢四肢证,
TCMS000663,B02.09.02.02.04,饮邪客肺证,饮邪犯肺证；饮邪停肺证；饮停于肺证
TCMS000664,B02.09.02.02.05,饮停心包证,
TCMS000665,B02.09.02.02.06,饮停胸胁证,饮阻胸膈证
TCMS000666,B02.09.02.02.07,饮留胃肠证,水饮留肠证
TCMS000667,B02.09.03.,痰湿证,湿痰证
TCMS000668,B02.09.03.01,痰湿内蕴证,痰湿内盛证；痰湿偏盛证；痰湿壅盛证
TCMS000669,B02.09.03.02.,痰湿阻结证,痰湿内阻证
TCMS000670,B02.09.03.02.01,痰湿阻滞证,痰湿蕴结证
TCMS000671,B02.09.03.02.01.01,痰湿痹阻证,痰湿阻痹证
TCMS000672,B02.09.03.02.01.01.01,痰湿阻络证,
TCMS000673,B02.09.03.02.01.02,痰湿凝结证,痰湿结聚证；痰湿结滞证；湿痰凝结证
TCMS000674,B02.09.03.02.01.02.01,痰湿蕴肤证,肌肤痰湿证；湿痰蕴结肌肤证
TCMS000675,B02.09.03.02.01.02.02,痰湿流注证,
TCMS000676,B02.09.03.02.02,痰湿上阻证,
TCMS000677,B02.09.03.02.02.01,痰湿蒙塞清窍证,
TCMS000678,B02.09.03.02.02.01.01,痰湿阻结胞睑证,胞睑痰湿证
TCMS000679,B02.09.03.02.02.01.02,痰湿壅鼻证,
TCMS000680,B02.09.03.02.02.01.03,痰湿泛耳证,
TCMS000681,B02.09.03.02.02.01.04,痰湿上冲证,
TCMS000682,B02.09.03.02.02.02,痰湿犯肺证,痰湿侵肺证
TCMS000683,B02.09.03.02.02.02.01,痰湿阻肺证,
TCMS000684,B02.09.03.02.02.02.02,痰湿蕴肺证,痰湿壅肺证
TCMS000685,B02.09.03.02.02.03,痰湿蒙蔽证,
TCMS000686,B02.09.03.02.02.03.01,痰湿蒙闭心窍证,痰湿蒙窍证
TCMS000687,B02.09.03.02.02.03.02,痰湿蒙蔽心神证,痰湿蒙神证
TCMS000688,B02.09.03.02.03,痰湿中阻证,
TCMS000689,B02.09.03.02.03.01,痰湿聚胃证,痰湿内积证；湿痰聚胃证
TCMS000690,B02.09.03.02.03.02,痰湿蕴脾证,脾虚痰阻证
TCMS000691,B02.09.03.02.04,痰湿下阻证,
TCMS000692,B02.09.03.02.04.01,痰湿犯腰证,痰湿腰痛证；痰注腰痛证
TCMS000693,B02.09.03.02.04.02,痰湿阻胞证,
TCMS000694,B02.09.03.02.04.03,痰阻精室证,痰湿阻滞精室证
TCMS000695,B02.09.03.03.,痰湿兼夹证,
TCMS000696,B02.09.03.03.01,痰湿化热证,痰湿化火证
TCMS000697,B02.09.03.03.02,痰湿瘀滞证,
TCMS000698,B02.09.03.03.03,痰湿瘀结证,
TCMS000699,B02.09.04.,痰浊证,痰浊内阻证
TCMS000700,B02.09.04.01,痰浊内蕴证,痰浊内盛证
TCMS000701,B02.09.04.02.,痰浊壅塞证,痰浊凝聚证
TCMS000702,B02.09.04.02.01,痰浊阻滞证,
TCMS000703,B02.09.04.02.01.01,痰浊阻胃证,
TCMS000704,B02.09.04.02.01.02,痰浊闭阻证,
TCMS000705,B02.09.04.02.01.02.01,痰阻心脉证,
TCMS000706,B02.09.04.02.01.02.02,痰浊蒙窍证,
TCMS000707,B02.09.04.02.01.02.03,痰浊闭塞证,
TCMS000708,B02.09.04.02.01.03,痰核留结证,痰浊积聚证
TCMS000709,B02.09.04.02.01.03.01,痰浊结聚证,痰浊结聚颈项证
TCMS000710,B02.09.04.02.01.03.02,痰阻经络证,痰浊阻经证
TCMS000711,B02.09.04.02.01.03.03,痰浊痹阻证,痰浊阻滞骨节证
TCMS000712,B02.09.04.02.02,痰浊上扰证,
TCMS000713,B02.09.04.02.02.01,痰浊上蒙证,痰浊犯头证
TCMS000714,B02.09.04.02.02.01.01,痰浊蒙蔽清窍证,痰蒙清窍证
TCMS000715,B02.09.04.02.02.01.02,痰浊壅结外耳证,
TCMS000716,B02.09.04.02.02.01.03,痰浊壅阻鼻窍证,痰聚鼻窍证
TCMS000717,B02.09.04.02.02.01.04,痰浊凝聚声门证,
TCMS000718,B02.09.04.02.02.02,痰浊阻肺证,
TCMS000719,B02.09.04.02.02.02.01,痰浊壅肺证,痰浊蕴肺证
TCMS000720,B02.09.04.02.02.02.02,痰浊闭肺证,
TCMS000721,B02.09.04.02.03,痰浊中阻证,
TCMS000722,B02.09.04.02.04,痰浊下阻证,痰浊下注证
TCMS000723,B02.09.04.02.04.01,痰浊凝聚精室证,
TCMS000724,B02.09.04.02.04.02,痰浊阻胞证,
TCMS000725,B02.09.04.02.04.03,痰浊凝聚宗筋证,
TCMS000726,B02.09.04.03.,痰浊兼夹证,
TCMS000727,B02.09.04.03.01,痰浊化热证,痰浊化火证
TCMS000728,B02.09.04.03.02,痰浊瘀阻证,
TCMS000729,B02.09.04.03.02.01,痰浊瘀闭证,
TCMS000730,B02.09.05.,痰热证,痰热壅盛证
TCMS000731,B02.09.05.01.,痰热搏结证,
TCMS000732,B02.09.05.01.01,痰热蕴结证,痰热内阻证；痰热内盛证
TCMS000733,B02.09.05.01.01.01,痰热内扰证,
TCMS000734,B02.09.05.01.01.02,痰热气滞证,
TCMS000735,B02.09.05.01.01.03,痰热结胸证,
TCMS000736,B02.09.05.01.01.04,痰热蕴脾证,
TCMS000737,B02.09.05.01.01.05,痰热腑实证,
TCMS000738,B02.09.05.01.01.06,痰热蕴结精室证,
TCMS000739,B02.09.05.01.02,痰热上壅证,痰热上蒙证；痰热内闭清窍证
TCMS000740,B02.09.05.01.02.01,痰热阻结胞睑证,痰热阻结证
TCMS000741,B02.09.05.01.02.02,痰热犯鼻证,
TCMS000742,B02.09.05.01.03,痰热阻肺证,
TCMS000743,B02.09.05.01.03.01,痰热壅肺证,
TCMS000744,B02.09.05.01.03.02,痰热闭肺证,痰热郁肺证
TCMS000745,B02.09.05.01.03.03,痰热瘀肺证,
TCMS000746,B02.09.05.01.04,痰热蔽窍证,痰热蒙窍证；痰蔽心包证；湿热酿痰，蒙蔽心包证
TCMS000747,B02.09.05.01.04.01,痰热内闭心窍证,痰热闭窍证；痰热内闭证；痰火内闭证
TCMS000748,B02.09.05.02.,痰热兼夹证,
TCMS000749,B02.09.05.02.01,痰热动风证,
TCMS000750,B02.09.05.02.02,痰热伤阴证,痰热阴虚证
TCMS000751,B02.09.05.02.03,痰热瘀阻肌肤证,痰热瘀阻证
TCMS000752,B02.09.06.,痰火证,痰火壅盛证
TCMS000753,B02.09.06.01,痰火内蕴证,痰火内盛证
TCMS000754,B02.09.06.02.,痰火壅结证,
TCMS000755,B02.09.06.02.01,痰火郁结证,
TCMS000756,B02.09.06.02.02,痰火上扰证,痰火升扰证
TCMS000757,B02.09.06.02.03,痰火犯肺证,
TCMS000758,B02.09.06.02.04,痰火内扰证,
TCMS000759,B02.09.06.02.04.01,痰火扰神证,痰火扰心证
TCMS000760,B02.09.06.02.04.02,痰火闭窍证,
TCMS000761,B02.09.06.03.,痰火兼夹证,
TCMS000762,B02.09.06.03.01,痰火动风证,
TCMS000763,B02.09.06.03.02,痰火劫阴证,痰火伤阴证
TCMS000764,B02.09.06.03.03,痰火积滞证,胃中痰火证
TCMS000765,B02.09.06.03.04,痰火瘀闭证,
TCMS000766,B02.09.07.,痰毒证,
TCMS000767,B02.09.07.01,痰结毒聚证,痰结毒滞证；痰毒凝聚证
TCMS000768,B02.09.07.02,痰毒壅喉证,痰毒攻喉证
TCMS000769,B02.09.07.03,痰毒瘀结证,
TCMS000770,B02.09.08,痰闭证,
TCMS000771,B02.09.08.01,痰蒙心窍证,痰蒙心神证；痰蒙神窍证；痰壅神窍证
TCMS000772,B02.09.08.02,痰迷心窍证,
TCMS000773,B02.09.08.03,痰闭心窍证,痰闭心神证
TCMS000774,B02.09.08.04,痰阻心窍证,痰阻心神证
TCMS000775,B02.09.09.,痰瘀证,
TCMS000776,B02.09.09.01.,痰瘀搏结证,
TCMS000777,B02.09.09.01.01,痰瘀阻窍证,
TCMS000778,B02.09.09.01.02,痰瘀互结证,痰瘀内阻证；瘀痰内阻证；瘀痰互阻证
TCMS000779,B02.09.09.01.03,痰结血瘀证,
TCMS000780,B02.09.09.01.04,痰瘀痹阻证,
TCMS000781,B02.09.09.01.05,痰瘀阻络证,痰瘀滞络证
TCMS000782,B02.09.09.01.06,痰瘀阻肺证,瘀痰阻肺证
TCMS000783,B02.09.09.01.07,痰瘀阻膈证,
TCMS000784,B02.09.09.01.08,痰瘀闭阻证,痰瘀阻滞证
TCMS000785,B02.09.09.02.,痰瘀兼夹证,
TCMS000786,B02.09.09.02.01,痰瘀化热证,痰瘀化火证
TCMS000787,B02.09.10.,痰食证,
TCMS000788,B02.09.10.01,痰食惊风证,
TCMS000789,B02.09.10.02,痰食互结证,痰食壅结证
TCMS000790,B02.10.,瘀血证类,
TCMS000791,B02.10.01.,瘀血阻滞证,
TCMS000792,B02.10.01.01,瘀血痹阻证,瘀血痹闭证
TCMS000793,B02.10.01.02,瘀血内停证,瘀血内滞证；瘀血凝滞证；瘀血停滞证；瘀血留滞证
TCMS000794,B02.10.01.03.,瘀滞证,
TCMS000795,B02.10.01.03.01,瘀滞肌肤证,肌肤瘀滞证
TCMS000796,B02.10.01.03.02,瘀滞筋骨证,
TCMS000797,B02.10.01.04.,瘀阻经络证,
TCMS000798,B02.10.01.04.01,瘀阻脉络证,
TCMS000799,B02.10.01.04.02,瘀闭血脉证,血脉瘀阻证；血脉瘀闭证
TCMS000800,B02.10.01.04.03,瘀血阻络证,瘀血伤络证
TCMS000801,B02.10.01.04.04,瘀阻脑络证,瘀血犯头证
TCMS000802,B02.10.01.04.05,瘀阻肺络证,瘀血乘肺证
TCMS000803,B02.10.01.04.06,瘀阻心脉证,
TCMS000804,B02.10.01.04.07,瘀阻胸胁证,瘀滞胸胁证；瘀停胸胁证
TCMS000805,B02.10.01.04.08,瘀阻胃络证,
TCMS000806,B02.10.01.04.09,瘀阻肠络证,
TCMS000807,B02.10.01.04.10,瘀血犯腰证,
TCMS000808,B02.10.01.04.11,瘀阻肾络证,
TCMS000809,B02.10.01.05.,瘀阻上焦证,
TCMS000810,B02.10.01.05.01,瘀阻清窍证,瘀停清窍证
TCMS000811,B02.10.01.05.01.01,瘀阻脑窍证,瘀阻脑神证；脑窍被蒙证
TCMS000812,B02.10.01.05.01.02,血瘀耳窍证,
TCMS000813,B02.10.01.05.01.03,瘀血灌睛证,
TCMS000814,B02.10.01.05.01.04,瘀阻咽喉证,瘀血痹阻咽喉证
TCMS000815,B02.10.01.05.01.05,血瘀舌下证,
TCMS000816,B02.10.01.05.02,瘀阻气闭证,
TCMS000817,B02.10.01.05.03,瘀血停肺证,
TCMS000818,B02.10.01.05.04,瘀血阻膈证,瘀阻胸膈证；膈下瘀阻证
TCMS000819,B02.10.01.06.,瘀阻中焦证,
TCMS000820,B02.10.01.06.01,血结胸证,
TCMS000821,B02.10.01.06.02,瘀滞胃脘证,
TCMS000822,B02.10.01.06.03,瘀积发黄证,瘀血发黄证；蓄血发黄证
TCMS000823,B02.10.01.07.,瘀阻下焦证,瘀滞下焦证；下焦瘀滞证
TCMS000824,B02.10.01.07.01,瘀阻膀胱证,
TCMS000825,B02.10.01.07.02,瘀阻胞脉证,瘀滞胞脉证
TCMS000826,B02.10.01.07.03,瘀阻精室证,瘀血阻滞精室证
TCMS000827,B02.10.02.,瘀血兼夹证,
TCMS000828,B02.10.02.01.,瘀热证,瘀热搏结证
TCMS000829,B02.10.02.01.01,瘀滞化热证,瘀热内郁证；瘀滞化火证
TCMS000830,B02.10.02.01.02,瘀热阻滞证,瘀热壅阻证
TCMS000831,B02.10.02.01.03,瘀热入络证,瘀热阻络证；热蕴络瘀证
TCMS000832,B02.10.02.01.04,瘀热互结证,瘀热交阻证
TCMS000833,B02.10.02.01.05,瘀热上蒙证,瘀热犯头证
TCMS000834,B02.10.02.01.06,瘀热伤阴证,
TCMS000835,B02.10.02.02.,瘀痰证,
TCMS000836,B02.10.02.02.01,瘀痰入络证,瘀痰阻络证
TCMS000837,B02.10.02.02.02,瘀浊阻塞证,
TCMS000838,B02.10.02.02.03,瘀痰化热证,瘀痰化火证
TCMS000839,B02.10.02.02.04,瘀毒化热证,
TCMS000840,B02.10.02.03,瘀水交阻证,
TCMS000841,B02.11.,情志证类,情志失调证
TCMS000842,B02.11.01,情志郁结证,
TCMS000843,B02.11.02,暴喜伤心证,
TCMS000844,B02.11.03,怒动肝火证,
TCMS000845,B02.11.03.01,暴怒伤肝证,郁怒伤肝证；怒厥证
TCMS000846,B02.11.04,忧思气郁证,
TCMS000847,B02.11.04.01,思虑伤脾证,思伤心脾证
TCMS000848,B02.11.04.02,忧郁气结证,忧思气结证
TCMS000849,B02.11.04.03,忧郁伤神证,
TCMS000850,B02.11.05,悲忧伤气证,
TCMS000851,B02.11.06.,惊恐证,
TCMS000852,B02.11.06.01,惊恐气逆证,
TCMS000853,B02.11.06.02,惊恐伤神证,暴受惊恐证
TCMS000854,B02.11.06.03,惊恐伤肾证,恐惧伤肾证；恐伤肾气证
TCMS000855,B02.11.06.04,惊恐惊风证,
TCMS000856,B02.11.06.05,惊恐痉厥证,惊恐惊厥证
TCMS000857,B02.12.,饮食证类,
TCMS000858,B02.12.01.,伤食证,食滞证
TCMS000859,B02.12.01.01,饮食积滞证,饮食停滞证；食滞胃肠证；食积胃肠证
TCMS000860,B02.12.01.02,食积发热证,
TCMS000861,B02.12.01.03,食积头痛证,伤食头痛证
TCMS000862,B02.12.01.04,食积胃痛证,伤食胃痛证；食积伤胃证；积滞伤胃证
TCMS000863,B02.12.01.05,食滞胃热证,
TCMS000864,B02.12.01.06,食积腹痛证,伤食腹痛证
TCMS000865,B02.12.01.07,宿食伤脾证,
TCMS000866,B02.12.01.08,伤食吐血证,暴食伤胃证
TCMS000867,B02.12.02.,伤乳证,
