id,code,name,keywords
TCM000003,A01.01.01,感冒,
TCM000004,A01.01.01.01,伤风,
TCM000005,A01.01.01.02,时行感冒,时邪感冒
TCM000007,A01.01.02.01,疰夏,
TCM000008,A01.01.02.02,冒暑病,冒暑|伤暑
TCM000009,A01.01.02.03,中暑,
TCM000010,A01.01.02.03.01,暑脱,
TCM000011,A01.01.02.03.02,暑厥,暑闭
TCM000012,A01.01.02.03.03,暑风,暑痉
TCM000013,A01.01.02.04,暑秽病,暑秽
TCM000014,A01.01.03,湿阻病,湿阻|冒湿|伤湿
TCM000015,A01.01.04,秋燥病,秋燥
TCM000016,A01.01.04.01,温燥病,
TCM000017,A01.01.04.02,凉燥病,寒燥病
TCM000019,A01.02.01,太阳病,
TCM000020,A01.02.02,阳明病,
TCM000021,A01.02.03,少阳病,
TCM000022,A01.02.04,太阴病,
TCM000023,A01.02.05,少阴病,
TCM000024,A01.02.06,厥阴病,
TCM000027,A01.03.01.01,新感温病,
TCM000028,A01.03.01.02,伏气温病,伏邪温病
TCM000032,A01.03.03,风温病,风温|风温肺热病|风瘟病|风瘟
TCM000033,A01.03.04,春温病,春温|春瘟病|春瘟
TCM000034,A01.03.05,暑温病,暑温|小儿暑温|暑瘟病|暑瘟|小儿暑瘟病
TCM000035,A01.03.06,湿温病,湿温|湿瘟病|湿瘟
TCM000036,A01.03.07,伏暑病,伏暑
TCM000037,A01.03.08,冬温病,冬温|冬瘟病|冬瘟
TCM000038,A01.03.09,风疹,风痧|小儿风痧
TCM000039,A01.03.10,水痘,
TCM000040,A01.03.11,瘟毒病,瘟疫发斑|时疫发斑|温毒发斑|瘟毒发斑
TCM000041,A01.03.12,大头瘟,
TCM000042,A01.03.13,软脚瘟,
TCM000043,A01.03.14,肝热病,
TCM000044,A01.03.15,肝瘟,瘟黄|疫黄|急黄
TCM000045,A01.03.16,痧病,痧气|痧胀
TCM000046,A01.03.17,瘴病,瘴气病|瘴毒病
TCM000047,A01.03.18,疟疾,
TCM000048,A01.03.18.01,正疟,间日疟|三日疟
TCM000049,A01.03.18.02,瘴疟,疫疟
TCM000050,A01.03.18.03,久疟,劳疟
TCM000051,A01.03.18.04,疟母,
TCM000052,A01.03.19,痢疾,肠澼|滞下
TCM000053,A01.03.19.01,湿热痢,暴痢
TCM000054,A01.03.19.02,疫毒痢,
TCM000055,A01.03.19.03,噤口痢,
TCM000056,A01.03.19.04,寒湿痢,
TCM000057,A01.03.19.05,休息痢,
TCM000058,A01.03.19.06,奇恒痢,
TCM000060,A01.03.20.01,肺痨,
TCM000061,A01.03.20.02,脑痨,
TCM000062,A01.03.20.03,乳痨,
TCM000063,A01.03.20.04,肝痨,
TCM000064,A01.03.20.05,肾痨,
TCM000065,A01.03.20.06,痨淋,
TCM000066,A01.03.20.07,肠痨,
TCM000067,A01.03.20.08,干血痨,
TCM000068,A01.03.20.09,流痰,骨痨|穿骨流注
TCM000069,A01.03.20.09.01,附骨痰,
TCM000070,A01.03.20.09.02,龟背痰,
TCM000071,A01.03.20.09.03,肾俞虚痰,
TCM000072,A01.03.20.09.03.01,肾俞漏,
TCM000073,A01.03.20.09.04,蜣螂蛀,
TCM000074,A01.03.20.09.05,腕疽,
TCM000075,A01.03.20.09.06,鹤膝痰,
TCM000076,A01.03.20.09.07,穿拐痰,
TCM000077,A01.03.20.09.08,足跟疽,
TCM000078,A01.03.21,鼠疫,核瘟|核疫
TCM000079,A01.03.22,疫霍乱,时疫霍乱
TCM000080,A01.03.22.01,湿霍乱,
TCM000081,A01.03.22.02,干霍乱,搅肠痧|斑痧|乌痧胀
TCM000082,A01.03.23,麻疹,
TCM000083,A01.03.24,烂喉丹痧,丹痧|喉痧|烂喉痧|疫喉痧|小儿烂喉丹痧|猩红热
TCM000084,A01.03.25,白喉,
TCM000085,A01.03.26,顿咳,小儿顿嗽|百日咳|天哮|鹭鸶咳
TCM000086,A01.03.27,痄腮,小儿痄腮|蛤蟆瘟|鸬鹚瘟|含腮疮|腮颌发
TCM000087,A01.03.28,疫斑热,
TCM000088,A01.03.29,稻瘟病,
TCM000089,A01.03.30,沙虱病,恙虫病
TCM000090,A01.03.31,炭疽,
TCM000091,A01.03.32,麻风病,大麻风|疠风
TCM000092,A01.03.33,天花,痘疹|痘疮|天行时痘
TCM000094,A01.04.01,艾滋病,
TCM000095,A01.04.02,梅毒,
TCM000096,A01.04.02.01,杨梅疮,杨梅疹
TCM000097,A01.04.02.02,杨梅结毒,
TCM000098,A01.04.02.03,梅毒攻心,
TCM000099,A01.04.02.04,梅毒致痿,
TCM000100,A01.04.02.05,胎传梅毒,
TCM000101,A01.04.03,下疳,
TCM000102,A01.04.03.01,硬下疳,
TCM000103,A01.04.03.02,软下疳,
TCM000104,A01.04.04,横痃,鱼口|便毒
TCM000105,A01.04.05,花柳毒淋,
TCM000107,A02.01,蛔虫病,小儿蛔虫病
TCM000108,A02.02,绦虫病,小儿绦虫病|寸白虫病
TCM000109,A02.03,囊虫病,小儿囊虫病
TCM000110,A02.04,钩虫病,小儿钩虫病|黄胖病|黄肿病
TCM000111,A02.05,蛲虫病,小儿蛲虫病
TCM000112,A02.06,姜片虫病,小儿姜片虫病|赤虫病|扁虫病
TCM000113,A02.07,丝虫病,小儿丝虫病
TCM000114,A02.08,肺吸虫病,肺虫病
TCM000115,A02.09,鞭虫病,
TCM000116,A02.10,肝吸虫病,肝虫病
TCM000117,A02.11,包虫病,
TCM000118,A02.12,血吸虫病,小儿血吸虫病|蛊虫病
TCM000119,A02.12.01,急性血吸虫病,急性蛊虫病
TCM000120,A02.12.02,慢性血吸虫病,慢性蛊虫病
TCM000121,A02.12.03,晚期血吸虫病,晚期蛊虫病
TCM000124,A03.01.01,钩吻中毒,断肠草中毒|水莽草中毒
TCM000125,A03.01.02,雷公藤中毒,黄藤木中毒|红药中毒
TCM000126,A03.01.03,乌头类中毒,乌头中毒|附子中毒|天雄中毒
TCM000127,A03.01.04,杏仁中毒,
TCM000129,A03.02.01,食郁肉中毒,
TCM000130,A03.02.02,鱼蟹类中毒,
TCM000131,A03.02.02.01,河豚中毒,
TCM000132,A03.02.03,毒蕈中毒,
TCM000133,A03.02.04,菜乌紫病,
TCM000134,A03.03,中煤毒病,煤气中毒
TCM000136,A03.04.01,烟瘾,
TCM000137,A03.04.02,酒瘾,酒客病
TCM000138,A03.04.03,毒瘾,
TCM000140,A03.05.01,蜈蚣螫伤,
TCM000141,A03.05.02,蜂螫伤,
TCM000142,A03.05.03,蝎螫伤,
TCM000143,A03.05.04,蜘蛛咬伤,
TCM000144,A03.05.05,松毛虫伤,
TCM000145,A03.05.06,蠼螋伤,
TCM000146,A03.05.07,射工伤,
TCM000147,A03.05.08,蚂蝗咬伤,
TCM000148,A03.05.09,水毒,
TCM000149,A03.05.10,野屎风,粪毒块
TCM000152,A03.06.01.01,开放性骨折,
TCM000153,A03.06.01.02,陈旧性骨折,
TCM000154,A03.06.01.03,锁骨骨折,缺盆骨损折|锁子骨断伤|井栏骨折断
TCM000155,A03.06.01.04,肩胛骨骨折,饭匙骨骨折|琵琶骨骨折|锹板子骨骨折
TCM000156,A03.06.01.05,肱骨骨折,臑骨上段骨折|臑骨肩端骨折|臂膊骨伤折|臑骨下端骨折
TCM000157,A03.06.01.06,尺骨骨折,肘骨骨折|臂骨骨折
TCM000158,A03.06.01.07,桡骨骨折,辅骨上端骨折|辅骨骨折|缠骨骨折|辅骨下端骨折
TCM000159,A03.06.01.08,尺桡骨干双骨折,手骨两胫俱断|断臂辅两骨|前臂双骨折
TCM000160,A03.06.01.09,腕舟骨骨折,高骨骨折|龙骨骨折
TCM000161,A03.06.01.10,掌骨骨折,驻骨骨折|壅骨骨折
TCM000162,A03.06.01.11,指骨骨折,竹节骨骨折
TCM000163,A03.06.01.12,股骨骨折,
TCM000164,A03.06.01.13,髌骨骨折,膝盖损断|膝盖骨破
TCM000165,A03.06.01.14,胫骨骨折,
TCM000166,A03.06.01.15,腓骨骨折,
TCM000167,A03.06.01.16,胫腓骨干骨折,
TCM000168,A03.06.01.17,踝部骨折,
TCM000169,A03.06.01.18,距骨骨折,
TCM000170,A03.06.01.19,足舟骨骨折,
TCM000171,A03.06.01.20,跟骨骨折,
TCM000172,A03.06.01.21,跖骨骨折,足掌骨骨折
TCM000173,A03.06.01.22,趾骨骨折,足节骨骨折
TCM000174,A03.06.01.23,胸骨骨折,
TCM000175,A03.06.01.24,肋骨骨折,
TCM000176,A03.06.01.25,颈椎骨折,
TCM000177,A03.06.01.25.01,寰枢椎骨折,环枢椎骨折
TCM000178,A03.06.01.26,胸腰椎骨折,
TCM000179,A03.06.01.27,尾椎骨折,
TCM000180,A03.06.01.28,骨盆骨折,
TCM000182,A03.06.02.01,颞颌关节脱位,
TCM000183,A03.06.02.02,颈椎脱位,
TCM000184,A03.06.02.02.01,寰枢椎脱位,环枢椎脱位
TCM000185,A03.06.02.03,尾椎脱位,
TCM000186,A03.06.02.04,胸锁关节脱位,
TCM000187,A03.06.02.05,肩锁关节脱位,
TCM000188,A03.06.02.06,肩关节脱位,
TCM000189,A03.06.02.07,肘关节脱位,
TCM000190,A03.06.02.08,腕掌关节脱位,
TCM000191,A03.06.02.09,掌指关节脱位,
TCM000192,A03.06.02.10,膝关节脱位,
TCM000193,A03.06.02.11,髌骨脱位,
TCM000194,A03.06.02.12,踝关节脱位,
TCM000196,A03.06.03.01,颈椎骨折合并脱位,
TCM000197,A03.06.03.01.01,环枢椎骨折合并脱位,寰枢椎骨折合并脱位
TCM000198,A03.06.03.02,尾椎骨折合并脱位,
TCM000200,A03.06.04.01,筋出槽,伤筋
TCM000201,A03.06.04.02,骨错缝,
TCM000202,A03.06.04.03,漏肩风,冻结肩|冷凝肩|肩周炎|肩痹
TCM000203,A03.06.04.04,特发性脊柱侧凸,青少年特发性脊柱侧凸|青少年特发性脊柱侧弯
TCM000204,A03.06.04.05,颈椎病,项痹
TCM000205,A03.06.04.05.01,落枕,外伤性斜颈|急性斜颈
TCM000206,A03.06.04.05.02,寰枢关节错位,
TCM000207,A03.06.04.05.03,颈椎间盘突出症,
TCM000208,A03.06.04.05.04,颈椎椎管狭窄症,颈椎管狭窄症
TCM000209,A03.06.04.06,腰椎病,
TCM000210,A03.06.04.06.01,腰椎间盘突出症,
TCM000211,A03.06.04.06.02,腰椎滑脱症,
TCM000212,A03.06.04.06.03,腰椎椎管狭窄症,
TCM000213,A03.06.04.07,骨质疏松症,
TCM000214,A03.06.04.08,急性腰扭伤,闪腰
TCM000215,A03.06.04.09,腰肌劳损,
TCM000216,A03.06.04.10,骶髂关节损伤,
TCM000217,A03.06.04.11,腕关节扭挫伤,
TCM000218,A03.06.04.12,踝关节扭伤,
TCM000219,A03.06.04.13,跖跗关节扭伤,跗跖关节扭伤
TCM000221,A03.06.05.01,头部内伤病,
TCM000222,A03.06.05.02,胸部内伤病,
TCM000223,A03.06.05.03,腹部内伤病,
TCM000224,A03.06.05.04,损伤出血,
TCM000225,A03.06.05.05,损伤疼痛,
TCM000226,A03.06.05.06,伤后发热,
TCM000227,A03.06.05.07,损伤昏厥,
TCM000228,A03.06.05.08,伤后癃闭,
TCM000229,A03.06.05.09,损伤痿软麻木,
TCM000230,A03.06.05.10,损伤眩晕,
TCM000231,A03.06.05.11,损伤喘咳,
TCM000233,A03.06.06.01,毒蛇咬伤,
TCM000234,A03.06.06.02,狂犬病,
TCM000235,A03.06.06.03,猛兽伤,
TCM000236,A03.06.07,破伤风,伤痉|金疮痉
TCM000238,A03.07.01,冻疮,冻瘃
TCM000239,A03.07.02,冻僵,
TCM000240,A03.08,水火烫伤,
TCM000241,A03.09,电击伤,
TCM000242,A03.10,自缢,
TCM000243,A03.11,溺水,
TCM000244,A03.12,卒死,
TCM000247,A04.01.01,胸痹心痛,胸痹
TCM000248,A04.01.02,真心痛,
TCM000249,A04.01.02.01,卒心痛,
TCM000250,A04.01.02.02,厥心痛,
TCM000251,A04.01.03,高原胸痹,
TCM000252,A04.01.04,心痹,
TCM000253,A04.01.05,心瘅,心热病
TCM000254,A04.01.06,虚眩,
TCM000255,A04.01.07,心厥病,心厥
TCM000256,A04.01.08,心水病,心水|心衰
TCM000257,A04.01.09,惊悸病,
TCM000258,A04.01.10,怔忡病,心动悸
TCM000259,A04.01.11,百合病,
TCM000260,A04.01.12,神劳病,神劳
TCM000261,A04.01.13,不寐病,不寐|少寐
TCM000262,A04.01.14,多寐病,嗜睡症
TCM000263,A04.01.15,梦魇病,梦魇
TCM000264,A04.01.16,梦游症,夜游症
TCM000265,A04.01.17,痫病,
TCM000266,A04.01.18,失志病,失志
TCM000267,A04.01.19,邪祟病,
TCM000268,A04.01.20,癫狂病,
TCM000269,A04.01.20.01,癫病,
TCM000270,A04.01.20.02,狂病,
TCM000271,A04.01.20.03,花癫,花痴
TCM000272,A04.01.21,痴呆病,
TCM000274,A04.02.01,风眩,
TCM000275,A04.02.02,痉病,痉证
TCM000276,A04.02.02.01,外感痉病,刚痉|柔痉
TCM000277,A04.02.02.02,虚痉,
TCM000278,A04.02.02.03,肉痉,
TCM000280,A04.02.03.01,阳黄病,
TCM000281,A04.02.03.02,阴黄病,
TCM000282,A04.02.03.03,酒疸,酒黄疸
TCM000283,A04.02.03.04,肝黄,
TCM000284,A04.02.03.05,血疸,
TCM000285,A04.02.03.06,蚕豆黄,
TCM000286,A04.02.03.07,黑疸,
TCM000287,A04.02.04,肝着,肝著
TCM000288,A04.02.05,肝胀,
TCM000289,A04.02.06,肝癖,肝痞
TCM000290,A04.02.07,肝痈,
TCM000291,A04.02.08,肝厥病,肝厥
TCM000292,A04.02.09,肝衰病,
TCM000293,A04.02.10,胆瘅,
TCM000294,A04.02.11,胆胀病,胆胀
TCM000295,A04.02.12,胆疸,
TCM000296,A04.02.13,胆石病,
TCM000297,A04.02.14,胆蛔病,蛔厥
TCM000299,A04.02.15.01,酒臌,酒鼓
TCM000300,A04.02.15.02,水臌,水鼓
TCM000301,A04.02.15.03,气臌,气鼓
TCM000302,A04.02.15.04,血臌,血鼓
TCM000303,A04.02.15.05,虫臌,
TCM000305,A04.03.01,呃逆病,
TCM000306,A04.03.02,反胃病,胃反
TCM000307,A04.03.03,噎膈病,噎膈
TCM000308,A04.03.04,卒腹痛,
TCM000309,A04.03.04.01,气腹痛,
TCM000310,A04.03.05,腹胀病,
TCM000311,A04.03.06,便秘病,便闭
TCM000312,A04.03.06.01,脾约,
TCM000313,A04.03.07,泄泻病,
TCM000314,A04.03.07.01,暴泻,
TCM000315,A04.03.07.02,久泻,久泄
TCM000316,A04.03.07.03,飧泄,
TCM000317,A04.03.07.04,五更泻,
TCM000318,A04.03.07.05,大瘕泄,
TCM000319,A04.03.08,类霍乱,
TCM000320,A04.03.09,食亦,
TCM000321,A04.03.10,厌食病,厌食
TCM000322,A04.03.11,伤食病,伤食
TCM000323,A04.03.12,饥疝,
TCM000324,A04.03.13,谷劳,
TCM000325,A04.03.14,胃络痛,
TCM000326,A04.03.15,胃痞病,胃痞
TCM000327,A04.03.16,胃胀病,胃胀
TCM000328,A04.03.17,胃缓,
TCM000329,A04.03.18,胃疡,
TCM000330,A04.03.19,胃痈,胃脘痈
TCM000331,A04.03.20,胃饮,
TCM000332,A04.03.21,胃石病,
TCM000333,A04.03.22,胃瘅,
TCM000334,A04.03.23,脾胀,
TCM000335,A04.03.24,酒癖,酒癥
TCM000336,A04.03.25,脾瘅,
TCM000337,A04.03.26,脾水,
TCM000338,A04.03.27,脾消,脾痟
TCM000339,A04.03.28,膈疝,
TCM000340,A04.03.29,食管瘅,
TCM000341,A04.03.30,食管痹,
TCM000342,A04.03.31,胰胀,
TCM000343,A04.03.32,胰瘅,
TCM000344,A04.03.33,胰痈,
TCM000345,A04.03.34,肠郁,
TCM000346,A04.03.35,肠痹,
TCM000347,A04.03.36,肠结,
TCM000348,A04.03.37,肠痈,
TCM000349,A04.03.38,小肠瘅,
TCM000350,A04.03.39,萎黄病,
TCM000353,A04.04.01.01,外感咳嗽,
TCM000354,A04.04.01.02,内伤咳嗽,
TCM000355,A04.04.02,肺咳,
TCM000356,A04.04.02.01,暴咳病,暴咳
TCM000357,A04.04.02.02,久咳病,久咳
TCM000358,A04.04.03,肺瘅,肺热病
TCM000359,A04.04.04,哮喘病,哮喘
TCM000360,A04.04.04.01,哮病,哮证
TCM000361,A04.04.04.02,喘病,喘证
TCM000362,A04.04.04.03,暴喘,
TCM000363,A04.04.05,干胁痛,
TCM000364,A04.04.06,肺痿,
TCM000365,A04.04.07,肺痹,
TCM000366,A04.04.08,肺痈,
TCM000367,A04.04.09,肺胀,
TCM000368,A04.04.10,肺络张,
TCM000369,A04.04.11,尘肺,
TCM000370,A04.04.12,肺心病,
TCM000371,A04.04.13,肺水病,
TCM000372,A04.04.14,肺厥病,肺厥
TCM000373,A04.04.15,肺衰病,
TCM000376,A04.05.01.01,气淋,
TCM000377,A04.05.01.02,热淋,急淋|湿热淋
TCM000378,A04.05.01.03,血淋,
TCM000379,A04.05.01.04,膏淋,乳糜尿
TCM000380,A04.05.01.05,劳淋,
TCM000381,A04.05.01.06,石淋,
TCM000382,A04.05.02,精癃,
TCM000383,A04.05.03,遗尿病,遗尿
TCM000384,A04.05.04,小便不禁,小便失禁
TCM000385,A04.05.05,尿崩,
TCM000386,A04.05.06,癃闭,
TCM000387,A04.05.07,肾水病,肾风
TCM000388,A04.05.08,关格,
TCM000389,A04.05.09,肾瘅,肾热病
TCM000390,A04.05.10,肾痈,
TCM000391,A04.05.11,肾垂,
TCM000392,A04.05.12,肾厥,
TCM000393,A04.05.13,肾衰病,肾衰
TCM000394,A04.05.13.01,急性肾衰,
TCM000395,A04.05.13.02,慢性肾衰,
TCM000396,A04.05.14,强中病,强中|阳强
TCM000397,A04.05.15,缩阴病,缩阴|阴缩
TCM000398,A04.05.16,尿道瘘,
TCM000400,A05.01,郁病,郁证
TCM000401,A05.02,脏躁,
TCM000402,A05.03,卑惵,
TCM000405,A06.01.01,虚损病,劳怯病
TCM000406,A06.01.02,血劳,
TCM000407,A06.01.03,髓劳,
TCM000408,A06.01.04,内伤发热病,
TCM000409,A06.02,晕动病,注车|注船
TCM000411,A06.03.01,风厥,
TCM000412,A06.03.02,薄厥,
TCM000413,A06.03.03,血厥,脉厥
TCM000414,A06.03.04,饥厥,
TCM000415,A06.03.05,尸厥,
TCM000417,A06.03.06.01,中恶,卒忤
TCM000418,A06.03.06.02,气厥,郁厥
TCM000419,A06.03.06.03,痰厥,
TCM000420,A06.03.06.04,寒厥,阴厥|冷厥
TCM000421,A06.03.06.05,热厥,阳厥
TCM000422,A06.03.06.06,食厥,
TCM000423,A06.03.06.07,酒厥,
TCM000425,A06.03.07.01,气脱病,气脱
TCM000426,A06.03.07.02,液脱病,液脱
TCM000427,A06.03.07.03,血脱病,血脱
TCM000428,A06.03.07.04,精脱病,精脱
TCM000429,A06.04,蓄血病,
TCM000431,A06.05.01,青腿牙疳,
TCM000432,A06.05.02,肠风,
TCM000433,A06.05.03,紫癜病,葡萄疫
TCM000435,A06.06.01,痰饮,
TCM000436,A06.06.02,支饮,
TCM000437,A06.06.03,溢饮,
TCM000438,A06.06.04,悬饮,
TCM000440,A06.07.01,阳水,
TCM000441,A06.07.02,阴水,
TCM000442,A06.07.03,风水,
TCM000443,A06.07.04,皮水,
TCM000444,A06.07.05,石水,
TCM000445,A06.07.06,正水,
TCM000447,A06.08.01,自汗,
TCM000448,A06.08.02,盗汗,
TCM000449,A06.08.03,黄汗,
TCM000450,A06.08.04,血汗,汗血|血箭
TCM000451,A06.09,消渴病,消渴
TCM000452,A06.09.01,上消,膈消
TCM000453,A06.09.02,中消,消中|痟中|消脾|胃消
TCM000454,A06.09.03,下消,肾消|痟肾|消肾
TCM000455,A06.09.04,消渴厥,
TCM000459,A07.01.01.01,缺血性中风,
TCM000460,A07.01.01.02,出血性中风,
TCM000461,A07.01.01.03,急风病,卒中急风
TCM000462,A07.01.01.04,口僻,面瘫
TCM000463,A07.01.01.05,风痱,喑痱|中风后遗症
TCM000465,A07.01.02.01,外感头痛,
TCM000466,A07.01.02.02,内伤头痛,
TCM000467,A07.01.02.03,偏头风,偏头痛
TCM000468,A07.01.02.04,厥头痛,真头痛
TCM000469,A07.01.02.05,雷头风,
TCM000470,A07.01.03,面风痛,面痛
TCM000471,A07.01.04,脑络痹,
TCM000472,A07.01.05,脑鸣,
TCM000473,A07.01.06,颤病,脑风|颤症
TCM000474,A07.01.07,脑萎,
TCM000475,A07.01.08,颅脑痈,
TCM000477,A07.02.01,瘿肿,
TCM000478,A07.02.02,气瘿,
TCM000479,A07.02.03,瘿气,
TCM000480,A07.02.04,肉瘿,
TCM000481,A07.02.05,筋瘿,
TCM000482,A07.02.06,侠瘿瘤,侠瘿瘅
TCM000483,A07.02.07,瘿痈,
TCM000484,A07.02.08,瘿劳,劳瘿
TCM000486,A07.03.01,乳痈,乳吹
TCM000487,A07.03.01.01,男子乳痈,
TCM000488,A07.03.01.02,乳发,脱壳乳痈
TCM000489,A07.03.01.03,粉刺性乳痈,
TCM000490,A07.03.02,乳疽,
TCM000491,A07.03.03,乳漏,乳瘘
TCM000492,A07.03.04,乳癖,
TCM000493,A07.03.05,乳核,
TCM000494,A07.03.06,乳疬,
TCM000495,A07.03.07,乳头湿疹,
TCM000496,A07.03.08,乳头风,乳头破碎
TCM000497,A07.03.09,乳衄,
TCM000498,A07.03.10,乳泣,儿泣
TCM000499,A07.03.11,乳悬,
TCM000500,A07.04,胁肋痛,
TCM000502,A07.05.01,狐疝,气疝
TCM000503,A07.05.02,水疝,
TCM000504,A07.05.03,血疝,
TCM000505,A07.05.04,筋疝,
TCM000507,A07.06.01,风寒湿痹,
TCM000508,A07.06.01.01,行痹,风痹
TCM000509,A07.06.01.02,痛痹,寒痹
TCM000510,A07.06.01.03,着痹,湿痹
TCM000511,A07.06.02,热痹,
TCM000512,A07.06.03,尪痹,
TCM000513,A07.06.04,肢痹,
TCM000514,A07.06.05,皮痹,
TCM000515,A07.06.06,肌痹,肉痹
TCM000516,A07.06.07,筋痹,
TCM000517,A07.06.08,脉痹,
TCM000518,A07.06.09,骨痹,
TCM000519,A07.06.10,脊痹,
TCM000520,A07.06.11,血痹,
TCM000521,A07.06.12,偏痹,
TCM000522,A07.06.13,周痹,
TCM000523,A07.06.14,顽痹,
TCM000524,A07.06.15,历节风,
TCM000525,A07.06.16,鹤膝风,
TCM000526,A07.06.17,腰痹,
TCM000527,A07.06.17.01,肾着,寒湿腰痛
TCM000528,A07.06.18,大偻,
TCM000529,A07.06.19,膝痹,
TCM000530,A07.06.20,腿风,
TCM000531,A07.06.21,足跟痹,
TCM000532,A07.06.22,转筋,腓腨转筋
TCM000533,A07.06.23,痛风,
TCM000534,A07.06.24,燥痹,
TCM000536,A07.07.01,脉痿,心痿
TCM000537,A07.07.02,痿躄,
TCM000538,A07.07.03,肌痿,肉痿|脾痿
TCM000539,A07.07.04,痿痹,肢痿
TCM000540,A07.07.05,腲腿风,腲腿|猥退
TCM000541,A07.07.06,筋痿,肝痿
TCM000542,A07.07.07,骨痿,肾痿
TCM000543,A07.07.08,骨蚀,
TCM000544,A07.08,脚气病,
TCM000545,A07.08.01,干脚气,
TCM000546,A07.08.02,湿脚气,
TCM000547,A07.08.03,脚气冲心,
TCM000548,A07.09,干燥病,干燥症
TCM000549,A07.10,侏儒,
TCM000550,A07.11,肥胖病,
TCM000551,A07.12,糙皮病,
TCM000554,A08.01.01,热疮,热气疮|火燎疮
TCM000555,A08.01.02,蛇串疮,蛇丹|缠腰火丹
TCM000556,A08.01.03,黄水疮,浸淫疮|滴脓疮|脓窝疮
TCM000558,A08.01.04.01,疣目,千日疣|枯筋箭
TCM000559,A08.01.04.02,扁瘊,
TCM000560,A08.01.04.03,鼠乳,水瘊
TCM000561,A08.01.04.04,线瘊,
TCM000562,A08.01.04.05,臊疣,瘙瘊
TCM000563,A08.01.04.05.01,肛门臊疣,
TCM000564,A08.01.04.05.02,外阴臊疣,
TCM000566,A08.01.05.01,白秃疮,
TCM000567,A08.01.05.02,肥疮,癞头疮
TCM000568,A08.01.05.03,鹅掌风,
TCM000569,A08.01.05.04,脚湿气,臭田螺
TCM000570,A08.01.05.05,灰指甲,灰趾甲
TCM000571,A08.01.05.06,田螺疱,
TCM000572,A08.01.05.07,脚蚓,
TCM000573,A08.01.05.08,脚气疮,
TCM000574,A08.01.05.09,圆癣,钱癣|金钱癣
TCM000575,A08.01.05.10,阴癣,
TCM000576,A08.01.05.11,紫白癜风,汗斑
TCM000577,A08.01.06,摄领疮,牛皮癣|顽癣
TCM000578,A08.01.07,湿疮,湿疡
TCM000579,A08.01.07.01,眉疮,恋眉疮|眉（疒敛）疮
TCM000580,A08.01.07.02,旋耳疮,月蚀疮
TCM000581,A08.01.07.03,脐疮,
TCM000582,A08.01.07.04,瘑疮,窝疮
TCM000583,A08.01.07.05,四弯风,
TCM000584,A08.01.07.06,湿毒疮,
TCM000585,A08.01.08,汗淅疮,
TCM000586,A08.01.09,瘾疹,风疹块
TCM000587,A08.01.09.01,土风疮,风土疮
TCM000588,A08.01.10,风瘙痒,
TCM000589,A08.01.11,顽湿聚结,顽湿结聚|马疥
TCM000590,A08.01.12,血风疮,
TCM000591,A08.01.13,蛇皮癣,
TCM000592,A08.01.14,风热疮,风痒|血疳疮
TCM000593,A08.01.15,白疕,白壳疮
TCM000594,A08.01.16,油风,斑秃油风|脱发
TCM000595,A08.01.17,发蛀脱发,蛀发癣
TCM000596,A08.01.18,白屑风,
TCM000597,A08.01.19,面游风,
TCM000598,A08.01.20,粉刺,肺风粉刺
TCM000599,A08.01.20.01,痤疮,黑头粉刺
TCM000600,A08.01.21,酒齄鼻,酒糟鼻
TCM000601,A08.01.22,雀斑,
TCM000602,A08.01.23,黧黑斑,
TCM000603,A08.01.24,粉花疮,
TCM000604,A08.01.25,日晒疮,日晒伤
TCM000605,A08.01.26,水渍疮,
TCM000606,A08.01.27,火斑疮,
TCM000607,A08.01.28,溻皮疮,
TCM000608,A08.01.29,痱癳,痱子
TCM000609,A08.01.30,紫癜风,
TCM000610,A08.01.31,天疱疮,
TCM000611,A08.01.32,类天疱疮,
TCM000612,A08.01.33,火赤疮,
TCM000613,A08.01.34,松皮癣,
TCM000614,A08.01.35,猫眼疮,雁疮
TCM000615,A08.01.36,瓜藤缠,
TCM000616,A08.01.37,红蝴蝶疮,蝶斑疮
TCM000617,A08.01.38,蝶疮流注,
TCM000618,A08.01.39,流皮漏,
TCM000619,A08.01.40,白驳风,白癜风
TCM000620,A08.01.41,乌白癞,乌癞|白癞
TCM000621,A08.01.42,蝣蜒疮,
TCM000622,A08.01.43,蟹足肿,
TCM000623,A08.01.44,登豆疮,
TCM000624,A08.01.45,狐惑,
TCM000625,A08.01.46,鸡眼,肉刺
TCM000626,A08.01.47,胼胝,脚垫|牛程蹇
TCM000627,A08.01.48,手足逆胪,倒刺
TCM000628,A08.01.49,手足皲裂,皴裂疮
TCM000629,A08.01.50,狐臭,
TCM000630,A08.01.51,漆疮,漆毒
TCM000631,A08.01.52,药疹,
TCM000632,A08.01.53,膏药风,
TCM000633,A08.01.54,虱病,
TCM000634,A08.01.55,疥疮,疥疮病
TCM000635,A08.01.56,丹毒,火丹|丹熛
TCM000636,A08.01.56.01,内发丹毒,
TCM000637,A08.01.56.02,抱头火丹,
TCM000638,A08.01.56.03,流火,腿游风
TCM000639,A08.01.57,大脚风,象皮腿
TCM000642,A08.02.01.01,暑疖,热疖
TCM000643,A08.02.01.02,石疖,有头疖
TCM000644,A08.02.01.03,软疖,无头疖
TCM000645,A08.02.01.04,蝼蛄疖,鳝拱头
TCM000646,A08.02.01.05,多发性疖,疖病
